id,urun,magaza,tarih,saat,durum,guven,dosya
karpuz_152927_245_0.72,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_245_0.72.jpg
karpuz_152927_246_0.72,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_246_0.72.jpg
karpuz_152927_249_0.72,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_249_0.72.jpg
karpuz_152927_254_0.72,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_254_0.72.jpg
karpuz_152927_260_0.71,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_260_0.71.jpg
karpuz_152927_263_0.70,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_263_0.70.jpg
karpuz_152927_264_0.70,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_264_0.70.jpg
karpuz_152927_285_0.64,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_285_0.64.jpg
karpuz_152927_286_0.64,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_286_0.64.jpg
karpuz_152927_288_0.64,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_288_0.64.jpg
karpuz_152927_289_0.63,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_289_0.63.jpg
karpuz_152927_292_0.63,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,çürük,0.9,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_292_0.63.jpg
karpuz_152927_293_0.62,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_293_0.62.jpg
karpuz_152927_295_0.62,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,çürük,0.88,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_295_0.62.jpg
karpuz_152927_297_0.62,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,çürük,0.87,crops\camera_001\2025-10-24\15\Armut\karpuz_152927_297_0.62.jpg
muz_153051_117_0.63,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_117_0.63.jpg
muz_153051_120_0.61,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_120_0.61.jpg
muz_153051_126_0.58,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_126_0.58.jpg
muz_153051_132_0.54,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_132_0.54.jpg
muz_153051_142_0.52,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_142_0.52.jpg
muz_153051_143_0.52,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_143_0.52.jpg
muz_153051_148_0.50,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_148_0.50.jpg
muz_153051_149_0.50,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_149_0.50.jpg
muz_153051_151_0.49,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_151_0.49.jpg
muz_153051_157_0.48,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_157_0.48.jpg
muz_153051_160_0.48,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_160_0.48.jpg
muz_153051_161_0.47,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_161_0.47.jpg
muz_153051_163_0.47,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_163_0.47.jpg
muz_153051_171_0.44,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_171_0.44.jpg
muz_153051_172_0.44,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_172_0.44.jpg
muz_153051_174_0.43,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_174_0.43.jpg
muz_153051_176_0.42,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_176_0.42.jpg
muz_153051_178_0.41,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_178_0.41.jpg
muz_153051_181_0.41,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_181_0.41.jpg
muz_153051_184_0.40,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_184_0.40.jpg
muz_153051_187_0.39,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_187_0.39.jpg
muz_153051_188_0.38,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_188_0.38.jpg
muz_153051_190_0.38,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_190_0.38.jpg
muz_153051_192_0.38,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_192_0.38.jpg
muz_153051_195_0.37,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_195_0.37.jpg
muz_153051_197_0.37,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_197_0.37.jpg
muz_153051_204_0.35,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_204_0.35.jpg
muz_153051_209_0.34,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_209_0.34.jpg
muz_153051_211_0.34,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_211_0.34.jpg
muz_153051_215_0.33,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_215_0.33.jpg
muz_153051_219_0.32,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_219_0.32.jpg
muz_153051_221_0.32,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_221_0.32.jpg
muz_153051_222_0.32,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_222_0.32.jpg
muz_153051_223_0.31,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_223_0.31.jpg
muz_153051_224_0.31,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_224_0.31.jpg
muz_153051_228_0.30,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_228_0.30.jpg
muz_153051_231_0.29,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_231_0.29.jpg
muz_153051_233_0.28,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_233_0.28.jpg
muz_153051_235_0.27,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,çürük,0.92,crops\camera_001\2025-10-24\15\Armut\muz_153051_235_0.27.jpg
muz_153051_237_0.27,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_237_0.27.jpg
muz_153051_238_0.27,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_238_0.27.jpg
muz_153051_240_0.26,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_240_0.26.jpg
muz_153051_241_0.26,Armut,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Armut\muz_153051_241_0.26.jpg
muz_153051_074_0.77,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_074_0.77.jpg
muz_153051_094_0.74,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_094_0.74.jpg
muz_153051_105_0.71,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_105_0.71.jpg
muz_153051_121_0.61,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_121_0.61.jpg
muz_153051_123_0.59,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_123_0.59.jpg
muz_153051_125_0.59,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_125_0.59.jpg
muz_153051_128_0.57,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_128_0.57.jpg
muz_153051_135_0.52,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_135_0.52.jpg
muz_153051_140_0.52,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_140_0.52.jpg
muz_153051_144_0.51,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_144_0.51.jpg
muz_153051_150_0.49,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_150_0.49.jpg
muz_153051_158_0.48,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_158_0.48.jpg
muz_153051_159_0.48,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_159_0.48.jpg
muz_153051_165_0.46,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_165_0.46.jpg
muz_153051_175_0.43,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_175_0.43.jpg
muz_153051_179_0.41,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_179_0.41.jpg
muz_153051_186_0.39,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_186_0.39.jpg
muz_153051_198_0.36,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_198_0.36.jpg
muz_153051_205_0.35,Avokado,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\Avokado\muz_153051_205_0.35.jpg
collage_001,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_001.jpg
collage_002,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_002.jpg
collage_003,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_003.jpg
collage_004,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_004.jpg
collage_005,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_005.jpg
collage_006,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_006.jpg
collage_007,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_007.jpg
collage_008,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_008.jpg
collage_009,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_009.jpg
collage_010,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_010.jpg
collage_011,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_011.jpg
collage_012,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_012.jpg
collage_013,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_013.jpg
collage_014,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_014.jpg
collage_015,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_015.jpg
collage_016,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_016.jpg
collage_017,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_017.jpg
collage_018,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_018.jpg
collage_019,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_019.jpg
collage_020,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_020.jpg
collage_021,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_021.jpg
collage_022,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_022.jpg
collage_023,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_023.jpg
collage_024,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_024.jpg
collage_025,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_025.jpg
collage_026,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_026.jpg
collage_027,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_027.jpg
collage_028,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_028.jpg
collage_029,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_029.jpg
collage_030,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_030.jpg
collage_031,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_031.jpg
collage_032,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_032.jpg
collage_033,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_033.jpg
collage_034,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_034.jpg
collage_035,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_035.jpg
collage_036,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_036.jpg
collage_037,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_037.jpg
collage_038,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_038.jpg
collage_039,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_039.jpg
collage_040,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_040.jpg
collage_041,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_041.jpg
collage_042,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_042.jpg
collage_043,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_043.jpg
collage_044,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_044.jpg
collage_045,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_045.jpg
collage_046,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_046.jpg
collage_047,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_047.jpg
collage_048,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_048.jpg
collage_049,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_049.jpg
collage_050,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_050.jpg
collage_051,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_051.jpg
collage_052,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_052.jpg
collage_053,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_053.jpg
collage_054,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_054.jpg
collage_055,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_055.jpg
collage_056,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_056.jpg
collage_057,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_057.jpg
collage_058,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_058.jpg
collage_059,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_059.jpg
collage_060,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_060.jpg
collage_061,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_061.jpg
collage_062,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_062.jpg
collage_063,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_063.jpg
collage_064,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_064.jpg
collage_065,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_065.jpg
collage_066,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_066.jpg
collage_067,collages,Genel Müdürlük CarrefourSA,2025-10-24,15:00:00,sağlıklı,,crops\camera_001\2025-10-24\15\collages\collage_067.jpg
