id,urun,magaza,tarih,saat,durum,guven,dosya
biber_164753_004_0.92,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_004_0.92.jpg
biber_164753_005_0.91,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_005_0.91.jpg
biber_164753_006_0.91,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_006_0.91.jpg
biber_164753_008_0.91,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_008_0.91.jpg
biber_164753_010_0.91,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_010_0.91.jpg
biber_164753_011_0.90,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_011_0.90.jpg
biber_164753_013_0.90,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_013_0.90.jpg
biber_164753_014_0.89,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_014_0.89.jpg
biber_164753_015_0.89,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_015_0.89.jpg
biber_164753_017_0.89,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_017_0.89.jpg
biber_164753_021_0.88,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_021_0.88.jpg
biber_164753_023_0.88,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_023_0.88.jpg
biber_164753_024_0.87,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_024_0.87.jpg
biber_164753_025_0.87,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_025_0.87.jpg
biber_164753_026_0.87,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_026_0.87.jpg
biber_164753_029_0.87,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_029_0.87.jpg
biber_164753_031_0.87,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_031_0.87.jpg
biber_164753_033_0.87,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_033_0.87.jpg
biber_164753_034_0.87,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_034_0.87.jpg
biber_164753_040_0.86,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_040_0.86.jpg
biber_164753_041_0.86,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_041_0.86.jpg
biber_164753_042_0.86,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_042_0.86.jpg
biber_164753_043_0.85,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_043_0.85.jpg
biber_164753_046_0.85,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_046_0.85.jpg
biber_164753_047_0.85,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_047_0.85.jpg
biber_164753_048_0.85,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_048_0.85.jpg
biber_164753_049_0.85,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_049_0.85.jpg
biber_164753_050_0.85,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_050_0.85.jpg
biber_164753_051_0.84,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_051_0.84.jpg
biber_164753_054_0.84,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_054_0.84.jpg
biber_164753_055_0.84,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_055_0.84.jpg
biber_164753_056_0.84,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_056_0.84.jpg
biber_164753_059_0.84,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_059_0.84.jpg
biber_164753_061_0.84,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_061_0.84.jpg
biber_164753_064_0.83,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_064_0.83.jpg
biber_164753_065_0.83,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_065_0.83.jpg
biber_164753_067_0.83,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_067_0.83.jpg
biber_164753_068_0.83,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_068_0.83.jpg
biber_164753_072_0.82,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_072_0.82.jpg
biber_164753_074_0.82,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_074_0.82.jpg
biber_164753_075_0.82,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_075_0.82.jpg
biber_164753_080_0.81,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_080_0.81.jpg
biber_164753_081_0.81,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_081_0.81.jpg
biber_164753_083_0.81,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_083_0.81.jpg
biber_164753_084_0.81,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_084_0.81.jpg
biber_164753_085_0.81,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_085_0.81.jpg
biber_164753_086_0.81,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_086_0.81.jpg
biber_164753_088_0.80,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_088_0.80.jpg
biber_164753_089_0.80,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_089_0.80.jpg
biber_164753_090_0.80,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_090_0.80.jpg
biber_164753_093_0.79,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_093_0.79.jpg
biber_164753_094_0.79,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_094_0.79.jpg
biber_164753_097_0.79,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_097_0.79.jpg
biber_164753_098_0.79,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_098_0.79.jpg
biber_164753_100_0.78,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_100_0.78.jpg
biber_164753_101_0.78,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_101_0.78.jpg
biber_164753_102_0.78,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_102_0.78.jpg
biber_164753_106_0.77,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_106_0.77.jpg
biber_164753_108_0.77,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_108_0.77.jpg
biber_164753_110_0.77,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_110_0.77.jpg
biber_164753_111_0.77,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_111_0.77.jpg
biber_164753_112_0.76,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_112_0.76.jpg
biber_164753_115_0.76,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_115_0.76.jpg
biber_164753_116_0.76,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_116_0.76.jpg
biber_164753_119_0.76,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_119_0.76.jpg
biber_164753_120_0.75,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_120_0.75.jpg
biber_164753_123_0.75,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_123_0.75.jpg
biber_164753_124_0.74,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_124_0.74.jpg
biber_164753_125_0.74,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_125_0.74.jpg
biber_164753_132_0.73,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_132_0.73.jpg
biber_164753_133_0.73,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_133_0.73.jpg
biber_164753_136_0.72,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_136_0.72.jpg
biber_164753_137_0.72,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_137_0.72.jpg
biber_164753_139_0.71,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_139_0.71.jpg
biber_164753_140_0.71,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_140_0.71.jpg
biber_164753_141_0.70,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_141_0.70.jpg
biber_164753_143_0.70,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_143_0.70.jpg
biber_164753_144_0.69,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_144_0.69.jpg
biber_164753_147_0.68,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_147_0.68.jpg
biber_164753_148_0.68,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_148_0.68.jpg
biber_164753_149_0.68,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_149_0.68.jpg
biber_164753_154_0.67,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_154_0.67.jpg
biber_164753_155_0.66,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_155_0.66.jpg
biber_164753_157_0.65,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_157_0.65.jpg
biber_164753_158_0.65,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_158_0.65.jpg
biber_164753_161_0.65,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_161_0.65.jpg
biber_164753_162_0.64,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_162_0.64.jpg
biber_164753_164_0.64,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_164_0.64.jpg
biber_164753_165_0.63,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_165_0.63.jpg
biber_164753_166_0.63,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_166_0.63.jpg
biber_164753_167_0.63,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_167_0.63.jpg
biber_164753_169_0.63,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_169_0.63.jpg
biber_164753_171_0.62,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_171_0.62.jpg
biber_164753_172_0.61,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_172_0.61.jpg
biber_164753_174_0.60,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_174_0.60.jpg
biber_164753_179_0.58,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_179_0.58.jpg
biber_164753_184_0.57,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_184_0.57.jpg
biber_164753_185_0.57,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_185_0.57.jpg
biber_164753_187_0.56,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_187_0.56.jpg
biber_164753_195_0.53,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_195_0.53.jpg
biber_164753_196_0.53,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_196_0.53.jpg
biber_164753_198_0.52,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_198_0.52.jpg
biber_164753_200_0.50,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_200_0.50.jpg
biber_164753_203_0.49,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_203_0.49.jpg
biber_164753_207_0.48,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_207_0.48.jpg
biber_164753_209_0.46,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_209_0.46.jpg
biber_164753_211_0.45,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_211_0.45.jpg
biber_164753_213_0.45,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_213_0.45.jpg
biber_164753_214_0.44,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_214_0.44.jpg
biber_164753_218_0.42,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_218_0.42.jpg
biber_164753_221_0.41,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_221_0.41.jpg
biber_164753_222_0.40,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_222_0.40.jpg
biber_164753_224_0.39,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_224_0.39.jpg
biber_164753_226_0.39,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_226_0.39.jpg
biber_164753_227_0.38,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_227_0.38.jpg
biber_164753_228_0.38,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_228_0.38.jpg
biber_164753_237_0.36,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_237_0.36.jpg
biber_164753_242_0.35,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_242_0.35.jpg
biber_164753_243_0.31,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_243_0.31.jpg
biber_164753_244_0.31,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_244_0.31.jpg
biber_164753_245_0.31,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_245_0.31.jpg
biber_164753_248_0.30,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-22,16:00:00,sağlıklı,,crops\camera_001\2025-10-22\16\Dolmalik Biber\biber_164753_248_0.30.jpg
