id,urun,magaza,tarih,saat,durum,guven,dosya
biber_122822_191_0.35,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_191_0.35.jpg
biber_122822_192_0.35,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_192_0.35.jpg
biber_122822_195_0.33,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_195_0.33.jpg
biber_122822_197_0.33,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_197_0.33.jpg
biber_122822_198_0.32,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_198_0.32.jpg
biber_122822_199_0.32,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_199_0.32.jpg
biber_122822_201_0.31,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_201_0.31.jpg
biber_122822_202_0.31,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_202_0.31.jpg
biber_122822_203_0.31,Dolmalik Biber,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Dolmalik Biber\biber_122822_203_0.31.jpg
salkım_122805_281_0.42,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_281_0.42.jpg
salkım_122805_282_0.42,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_282_0.42.jpg
salkım_122805_284_0.41,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_284_0.41.jpg
salkım_122805_285_0.40,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_285_0.40.jpg
salkım_122805_287_0.39,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_287_0.39.jpg
salkım_122805_288_0.39,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_288_0.39.jpg
salkım_122805_289_0.39,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_289_0.39.jpg
salkım_122805_290_0.38,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_290_0.38.jpg
salkım_122805_292_0.38,Domates,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Domates\salkım_122805_292_0.38.jpg
karpuz_122644_256_0.73,Elma,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Elma\karpuz_122644_256_0.73.jpg
karpuz_122644_281_0.69,Elma,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Elma\karpuz_122644_281_0.69.jpg
karpuz_122644_291_0.67,Elma,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Elma\karpuz_122644_291_0.67.jpg
muz_122749_290_0.38,Greyfurt,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Greyfurt\muz_122749_290_0.38.jpg
portakal_122700_247_0.74,Greyfurt,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,çürük,0.9,crops\camera_001\2025-10-24\12\Greyfurt\portakal_122700_247_0.74.jpg
biber_122822_178_0.43,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\biber_122822_178_0.43.jpg
muz_122749_039_0.85,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_039_0.85.jpg
muz_122749_047_0.84,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_047_0.84.jpg
muz_122749_048_0.84,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_048_0.84.jpg
muz_122749_054_0.83,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_054_0.83.jpg
muz_122749_061_0.83,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_061_0.83.jpg
muz_122749_068_0.82,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,çürük,0.87,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_068_0.82.jpg
muz_122749_071_0.82,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_071_0.82.jpg
muz_122749_079_0.80,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_079_0.80.jpg
muz_122749_080_0.80,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_080_0.80.jpg
muz_122749_082_0.80,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_082_0.80.jpg
muz_122749_084_0.80,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_084_0.80.jpg
muz_122749_088_0.78,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_088_0.78.jpg
muz_122749_093_0.78,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_093_0.78.jpg
muz_122749_097_0.77,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_097_0.77.jpg
muz_122749_099_0.77,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_099_0.77.jpg
muz_122749_138_0.70,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_138_0.70.jpg
muz_122749_147_0.68,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_147_0.68.jpg
muz_122749_180_0.62,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_180_0.62.jpg
muz_122749_196_0.58,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_196_0.58.jpg
muz_122749_197_0.58,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_197_0.58.jpg
muz_122749_215_0.54,Hindistan Cevizi,Genel Müdürlük CarrefourSA,2025-10-24,12:00:00,sağlıklı,,crops\camera_001\2025-10-24\12\Hindistan Cevizi\muz_122749_215_0.54.jpg
