id,urun,magaza,tarih,saat,durum,guven,dosya
konum18_165447_078_0.49,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_078_0.49.jpg
konum18_165447_083_0.45,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_083_0.45.jpg
konum18_165447_084_0.44,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_084_0.44.jpg
konum18_165447_089_0.39,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,çürük,0.92,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_089_0.39.jpg
konum18_165447_093_0.35,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_093_0.35.jpg
konum18_165447_095_0.34,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_095_0.34.jpg
konum18_165447_099_0.32,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_099_0.32.jpg
konum18_165447_103_0.30,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,çürük,0.89,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_103_0.30.jpg
konum18_165447_105_0.30,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_105_0.30.jpg
konum18_165447_108_0.29,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_108_0.29.jpg
konum18_165447_111_0.28,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum18_165447_111_0.28.jpg
konum7_165058_000_0.94,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_000_0.94.jpg
konum7_165058_001_0.94,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_001_0.94.jpg
konum7_165058_002_0.94,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_002_0.94.jpg
konum7_165058_003_0.93,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_003_0.93.jpg
konum7_165058_004_0.91,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_004_0.91.jpg
konum7_165058_005_0.89,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_005_0.89.jpg
konum7_165058_006_0.88,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_006_0.88.jpg
konum7_165058_007_0.83,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_007_0.83.jpg
konum7_165058_008_0.49,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_008_0.49.jpg
konum7_165058_009_0.36,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_009_0.36.jpg
konum7_165058_012_0.27,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_012_0.27.jpg
konum7_165058_013_0.27,kirmizilahana,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\kirmizilahana\konum7_165058_013_0.27.jpg
konum13_165303_064_0.25,Kivi,Carrefoursa Maltepe,2025-10-22,16:00:00,sağlıklı,,crops\camera_002\2025-10-22\16\Kivi\konum13_165303_064_0.25.jpg
