id,urun,magaza,tarih,saat,durum,guven,dosya
konum2_153255_014_0.42,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_014_0.42.jpg
konum2_153255_015_0.38,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_015_0.38.jpg
konum2_153255_016_0.33,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_016_0.33.jpg
konum2_153255_017_0.32,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_017_0.32.jpg
konum2_153255_019_0.30,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_019_0.30.jpg
konum2_153255_021_0.28,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_021_0.28.jpg
konum2_153255_022_0.28,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_022_0.28.jpg
konum2_153255_023_0.26,Muz,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Muz\konum2_153255_023_0.26.jpg
konum11_153600_000_0.94,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_000_0.94.jpg
konum11_153600_001_0.93,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_001_0.93.jpg
konum11_153600_002_0.93,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_002_0.93.jpg
konum11_153600_003_0.93,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_003_0.93.jpg
konum11_153600_004_0.93,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_004_0.93.jpg
konum11_153600_005_0.93,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_005_0.93.jpg
konum11_153600_007_0.92,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.9,crops\camera_002\2025-10-24\17\Nar\konum11_153600_007_0.92.jpg
konum11_153600_008_0.92,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_008_0.92.jpg
konum11_153600_009_0.92,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_009_0.92.jpg
konum11_153600_010_0.92,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_010_0.92.jpg
konum11_153600_011_0.91,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_011_0.91.jpg
konum11_153600_012_0.91,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_012_0.91.jpg
konum11_153600_013_0.90,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_013_0.90.jpg
konum11_153600_014_0.90,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_014_0.90.jpg
konum11_153600_016_0.90,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_016_0.90.jpg
konum11_153600_018_0.89,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_018_0.89.jpg
konum11_153600_024_0.84,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_024_0.84.jpg
konum11_153600_025_0.82,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_025_0.82.jpg
konum11_153600_028_0.80,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_028_0.80.jpg
konum11_153600_038_0.69,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_038_0.69.jpg
konum11_153600_045_0.51,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.92,crops\camera_002\2025-10-24\17\Nar\konum11_153600_045_0.51.jpg
konum11_153600_048_0.36,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum11_153600_048_0.36.jpg
konum12_153621_000_0.86,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum12_153621_000_0.86.jpg
konum12_153621_002_0.76,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.87,crops\camera_002\2025-10-24\17\Nar\konum12_153621_002_0.76.jpg
konum12_153621_034_0.29,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum12_153621_034_0.29.jpg
konum12_153621_040_0.26,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum12_153621_040_0.26.jpg
konum15_153724_007_0.84,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_007_0.84.jpg
konum15_153724_013_0.81,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_013_0.81.jpg
konum15_153724_025_0.71,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_025_0.71.jpg
konum15_153724_031_0.68,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_031_0.68.jpg
konum15_153724_033_0.66,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_033_0.66.jpg
konum15_153724_037_0.63,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_037_0.63.jpg
konum15_153724_041_0.60,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_041_0.60.jpg
konum15_153724_055_0.52,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_055_0.52.jpg
konum15_153724_059_0.48,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_059_0.48.jpg
konum15_153724_062_0.47,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_062_0.47.jpg
konum15_153724_071_0.41,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_071_0.41.jpg
konum15_153724_073_0.39,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_073_0.39.jpg
konum15_153724_075_0.37,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_075_0.37.jpg
konum15_153724_082_0.29,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_082_0.29.jpg
konum15_153724_083_0.29,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_083_0.29.jpg
konum15_153724_086_0.27,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_086_0.27.jpg
konum15_153724_093_0.25,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum15_153724_093_0.25.jpg
konum16_153745_000_0.92,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_000_0.92.jpg
konum16_153745_001_0.92,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_001_0.92.jpg
konum16_153745_002_0.91,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_002_0.91.jpg
konum16_153745_007_0.89,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_007_0.89.jpg
konum16_153745_009_0.89,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_009_0.89.jpg
konum16_153745_010_0.89,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_010_0.89.jpg
konum16_153745_011_0.89,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_011_0.89.jpg
konum16_153745_013_0.89,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_013_0.89.jpg
konum16_153745_015_0.88,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_015_0.88.jpg
konum16_153745_019_0.86,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_019_0.86.jpg
konum16_153745_021_0.86,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_021_0.86.jpg
konum16_153745_022_0.86,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_022_0.86.jpg
konum16_153745_023_0.86,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_023_0.86.jpg
konum16_153745_024_0.85,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_024_0.85.jpg
konum16_153745_027_0.83,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_027_0.83.jpg
konum16_153745_032_0.82,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_032_0.82.jpg
konum16_153745_033_0.82,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_033_0.82.jpg
konum16_153745_038_0.81,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_038_0.81.jpg
konum16_153745_041_0.78,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_041_0.78.jpg
konum16_153745_044_0.76,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_044_0.76.jpg
konum16_153745_047_0.74,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_047_0.74.jpg
konum16_153745_048_0.74,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_048_0.74.jpg
konum16_153745_050_0.74,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_050_0.74.jpg
konum16_153745_061_0.67,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.95,crops\camera_002\2025-10-24\17\Nar\konum16_153745_061_0.67.jpg
konum16_153745_066_0.63,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_066_0.63.jpg
konum16_153745_073_0.60,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_073_0.60.jpg
konum16_153745_075_0.59,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_075_0.59.jpg
konum16_153745_077_0.55,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_077_0.55.jpg
konum16_153745_082_0.51,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_082_0.51.jpg
konum16_153745_088_0.49,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_088_0.49.jpg
konum16_153745_097_0.43,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_097_0.43.jpg
konum16_153745_100_0.39,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_100_0.39.jpg
konum16_153745_106_0.37,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.95,crops\camera_002\2025-10-24\17\Nar\konum16_153745_106_0.37.jpg
konum16_153745_109_0.34,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_109_0.34.jpg
konum16_153745_116_0.29,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_116_0.29.jpg
konum16_153745_121_0.28,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_121_0.28.jpg
konum16_153745_127_0.27,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum16_153745_127_0.27.jpg
konum17_153805_024_0.46,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum17_153805_024_0.46.jpg
konum17_153805_030_0.33,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum17_153805_030_0.33.jpg
konum18_153826_053_0.65,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum18_153826_053_0.65.jpg
konum18_153826_097_0.29,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.9,crops\camera_002\2025-10-24\17\Nar\konum18_153826_097_0.29.jpg
konum3_153316_012_0.40,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum3_153316_012_0.40.jpg
konum5_153356_005_0.89,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_005_0.89.jpg
konum5_153356_021_0.85,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_021_0.85.jpg
konum5_153356_026_0.84,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_026_0.84.jpg
konum5_153356_028_0.84,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_028_0.84.jpg
konum5_153356_034_0.80,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_034_0.80.jpg
konum5_153356_039_0.79,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_039_0.79.jpg
konum5_153356_040_0.79,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_040_0.79.jpg
konum5_153356_045_0.78,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.92,crops\camera_002\2025-10-24\17\Nar\konum5_153356_045_0.78.jpg
konum5_153356_046_0.77,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_046_0.77.jpg
konum5_153356_052_0.72,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_052_0.72.jpg
konum5_153356_054_0.71,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_054_0.71.jpg
konum5_153356_055_0.70,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_055_0.70.jpg
konum5_153356_056_0.70,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_056_0.70.jpg
konum5_153356_059_0.67,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_059_0.67.jpg
konum5_153356_064_0.62,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_064_0.62.jpg
konum5_153356_074_0.52,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_074_0.52.jpg
konum5_153356_078_0.50,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_078_0.50.jpg
konum5_153356_079_0.49,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_079_0.49.jpg
konum5_153356_080_0.49,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_080_0.49.jpg
konum5_153356_090_0.41,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_090_0.41.jpg
konum5_153356_095_0.34,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_095_0.34.jpg
konum5_153356_097_0.33,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_097_0.33.jpg
konum5_153356_099_0.27,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum5_153356_099_0.27.jpg
konum9_153519_047_0.27,Nar,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nar\konum9_153519_047_0.27.jpg
konum6_153417_027_0.53,Nektarin,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nektarin\konum6_153417_027_0.53.jpg
konum9_153519_032_0.49,Nektarin,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Nektarin\konum9_153519_032_0.49.jpg
konum16_153745_096_0.44,Patates,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Patates\konum16_153745_096_0.44.jpg
konum3_153316_013_0.39,Patates,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Patates\konum3_153316_013_0.39.jpg
konum10_153540_025_0.86,Patlican,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.9,crops\camera_002\2025-10-24\17\Patlican\konum10_153540_025_0.86.jpg
konum11_153600_034_0.74,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_034_0.74.jpg
konum11_153600_036_0.72,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_036_0.72.jpg
konum11_153600_037_0.70,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_037_0.70.jpg
konum11_153600_039_0.67,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_039_0.67.jpg
konum11_153600_040_0.65,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_040_0.65.jpg
konum11_153600_041_0.63,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_041_0.63.jpg
konum11_153600_043_0.57,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_043_0.57.jpg
konum11_153600_046_0.50,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_046_0.50.jpg
konum11_153600_054_0.29,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.9,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_054_0.29.jpg
konum11_153600_056_0.27,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum11_153600_056_0.27.jpg
konum15_153724_000_0.89,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_000_0.89.jpg
konum15_153724_001_0.89,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_001_0.89.jpg
konum15_153724_003_0.87,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_003_0.87.jpg
konum15_153724_006_0.84,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_006_0.84.jpg
konum15_153724_010_0.82,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_010_0.82.jpg
konum15_153724_011_0.82,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_011_0.82.jpg
konum15_153724_014_0.80,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_014_0.80.jpg
konum15_153724_015_0.79,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_015_0.79.jpg
konum15_153724_016_0.78,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_016_0.78.jpg
konum15_153724_017_0.77,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_017_0.77.jpg
konum15_153724_018_0.76,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_018_0.76.jpg
konum15_153724_019_0.74,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_019_0.74.jpg
konum15_153724_021_0.74,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,çürük,0.88,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_021_0.74.jpg
konum15_153724_023_0.72,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_023_0.72.jpg
konum15_153724_024_0.71,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_024_0.71.jpg
konum15_153724_029_0.69,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_029_0.69.jpg
konum15_153724_032_0.68,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_032_0.68.jpg
konum15_153724_039_0.61,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_039_0.61.jpg
konum15_153724_043_0.59,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_043_0.59.jpg
konum15_153724_046_0.56,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_046_0.56.jpg
konum15_153724_056_0.51,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_056_0.51.jpg
konum15_153724_060_0.48,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_060_0.48.jpg
konum15_153724_061_0.47,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_061_0.47.jpg
konum15_153724_067_0.43,Portakal,Carrefoursa Maltepe,2025-10-24,17:00:00,sağlıklı,,crops\camera_002\2025-10-24\17\Portakal\konum15_153724_067_0.43.jpg
